id,trial,tested_item_points,recallError,tested_SL,TL,TR,BL,BR,AOI,start,end,duration,entry_n,trial_period,exclude_pp,exclude_trial_phase7,AOI_value
Pri_ET_Study2_39,152,1,4,BL,4,3,1,2,TL,0,400,400,1,7,0,0,4
Pri_ET_Study2_39,152,1,4,BL,4,3,1,2,TR,433,842,409,2,7,0,0,3
Pri_ET_Study2_39,152,1,4,BL,4,3,1,2,BR,908,1292,384,3,7,0,0,2
Pri_ET_Study2_39,152,1,4,BL,4,3,1,2,TR,1350,1517,167,4,7,0,0,3
Pri_ET_Study2_39,152,1,4,BL,4,3,1,2,TL,1575,1792,217,5,7,0,0,4
Pri_ET_Study2_39,152,1,4,BL,4,3,1,2,TR,1825,1991,166,6,7,0,0,3
Pri_ET_Study2_39,153,3,86,TL,3,4,1,2,TR,316,1133,817,1,7,0,0,4
Pri_ET_Study2_39,153,3,86,TL,3,4,1,2,TL,1191,1391,200,2,7,0,0,3
Pri_ET_Study2_39,153,3,86,TL,3,4,1,2,BR,1725,1883,158,3,7,0,0,2
Pri_ET_Study2_39,154,3,42,BR,4,1,2,3,TL,0,616,616,1,7,0,0,4
Pri_ET_Study2_39,154,3,42,BR,4,1,2,3,BR,825,1566,741,2,7,0,0,3
Pri_ET_Study2_39,154,3,42,BR,4,1,2,3,BL,1600,1925,325,3,7,0,0,2
Pri_ET_Study2_39,155,3,3,BL,2,4,3,1,TR,367,784,417,1,7,0,0,4
Pri_ET_Study2_39,155,3,3,BL,2,4,3,1,BL,975,1650,675,2,7,0,0,3
Pri_ET_Study2_39,155,3,3,BL,2,4,3,1,TL,1700,1875,175,3,7,0,0,2
Pri_ET_Study2_39,156,3,31,TR,1,3,2,4,BR,0,583,583,1,7,0,0,4
Pri_ET_Study2_39,156,3,31,TR,1,3,2,4,TR,900,1508,608,2,7,0,0,3
Pri_ET_Study2_39,156,3,31,TR,1,3,2,4,BL,1583,1875,292,3,7,0,0,2
Pri_ET_Study2_39,157,4,9,BR,2,1,3,4,BL,533,1116,583,1,7,0,0,3
Pri_ET_Study2_39,157,4,9,BR,2,1,3,4,BR,1158,1366,208,2,7,0,0,4
Pri_ET_Study2_39,157,4,9,BR,2,1,3,4,TL,1666,1850,184,3,7,0,0,2
Pri_ET_Study2_39,158,1,63,TL,1,2,3,4,BL,158,375,217,1,7,0,0,3
Pri_ET_Study2_39,158,1,63,TL,1,2,3,4,BR,442,817,375,2,7,0,0,4
Pri_ET_Study2_39,158,1,63,TL,1,2,3,4,BL,875,1342,467,3,7,0,0,3
Pri_ET_Study2_39,158,1,63,TL,1,2,3,4,TR,1425,1583,158,4,7,0,0,2
Pri_ET_Study2_39,158,1,63,TL,1,2,3,4,BR,1658,1933,275,5,7,0,0,4
Pri_ET_Study2_39,159,3,20,BR,4,2,1,3,TL,0,425,425,1,7,0,0,4
Pri_ET_Study2_39,159,3,20,BR,4,2,1,3,BR,675,1383,708,2,7,0,0,3
Pri_ET_Study2_39,159,3,20,BR,4,2,1,3,TR,1442,1592,150,3,7,0,0,2
Pri_ET_Study2_39,160,2,169,TL,2,1,4,3,BL,150,600,450,1,7,0,0,4
Pri_ET_Study2_39,160,2,169,TL,2,1,4,3,BR,650,850,200,2,7,0,0,3
Pri_ET_Study2_39,160,2,169,TL,2,1,4,3,BL,891,1150,259,3,7,0,0,4
Pri_ET_Study2_39,160,2,169,TL,2,1,4,3,BR,1191,1441,250,4,7,0,0,3
Pri_ET_Study2_39,160,2,169,TL,2,1,4,3,TL,1641,1791,150,5,7,0,0,2
Pri_ET_Study2_39,161,1,28,BR,2,3,4,1,BL,0,167,167,1,7,0,0,4
Pri_ET_Study2_39,161,1,28,BR,2,3,4,1,TR,367,1500,1133,2,7,0,0,3
Pri_ET_Study2_39,161,1,28,BR,2,3,4,1,TL,1550,1808,258,3,7,0,0,2
Pri_ET_Study2_39,162,2,8,BL,4,3,2,1,TL,0,491,491,1,7,0,0,4
Pri_ET_Study2_39,162,2,8,BL,4,3,2,1,TR,558,975,417,2,7,0,0,3
Pri_ET_Study2_39,162,2,8,BL,4,3,2,1,BL,1133,1283,150,3,7,0,0,2
Pri_ET_Study2_39,162,2,8,BL,4,3,2,1,TL,1733,2016,283,4,7,0,0,4
Pri_ET_Study2_39,163,2,92,TL,2,4,1,3,TR,191,516,325,1,7,0,0,4
Pri_ET_Study2_39,163,2,92,TL,2,4,1,3,BR,691,841,150,2,7,0,0,3
Pri_ET_Study2_39,163,2,92,TL,2,4,1,3,TR,900,1150,250,3,7,0,0,4
Pri_ET_Study2_39,163,2,92,TL,2,4,1,3,BR,1208,1441,233,4,7,0,0,3
Pri_ET_Study2_39,163,2,92,TL,2,4,1,3,TL,1608,1808,200,5,7,0,0,2
Pri_ET_Study2_39,164,3,7,BL,1,4,3,2,TR,0,475,475,1,7,0,0,4
Pri_ET_Study2_39,164,3,7,BL,1,4,3,2,BL,691,1000,309,2,7,0,0,3
Pri_ET_Study2_39,164,3,7,BL,1,4,3,2,BR,1041,2008,967,3,7,0,0,2
Pri_ET_Study2_39,165,1,40,TL,1,2,4,3,BL,191,483,292,1,7,0,0,4
Pri_ET_Study2_39,165,1,40,TL,1,2,4,3,BR,533,933,400,2,7,0,0,3
Pri_ET_Study2_39,165,1,40,TL,1,2,4,3,TR,983,1183,200,3,7,0,0,2
Pri_ET_Study2_39,165,1,40,TL,1,2,4,3,BR,1474,1874,400,4,7,0,0,3
Pri_ET_Study2_39,166,1,8,BR,3,4,2,1,TR,91,250,159,1,7,0,0,4
Pri_ET_Study2_39,166,1,8,BR,3,4,2,1,TL,341,775,434,2,7,0,0,3
Pri_ET_Study2_39,166,1,8,BR,3,4,2,1,TR,841,1525,684,3,7,0,0,4
Pri_ET_Study2_39,166,1,8,BR,3,4,2,1,TL,1583,1766,183,4,7,0,0,3
Pri_ET_Study2_39,166,1,8,BR,3,4,2,1,BL,1816,2008,192,5,7,0,0,2
Pri_ET_Study2_39,167,4,175,BL,3,2,4,1,TL,0,241,241,1,7,0,0,3
Pri_ET_Study2_39,167,4,175,BL,3,2,4,1,BL,300,674,374,2,7,0,0,4
Pri_ET_Study2_39,167,4,175,BL,3,2,4,1,TL,724,1308,584,3,7,0,0,3
Pri_ET_Study2_39,167,4,175,BL,3,2,4,1,TR,1349,1533,184,4,7,0,0,2
Pri_ET_Study2_39,167,4,175,BL,3,2,4,1,TL,1583,1799,216,5,7,0,0,3
Pri_ET_Study2_39,168,2,24,BL,3,1,2,4,BR,192,683,491,1,7,0,0,4
Pri_ET_Study2_39,168,2,24,BL,3,1,2,4,BL,742,1075,333,2,7,0,0,2
Pri_ET_Study2_39,168,2,24,BL,3,1,2,4,TL,1333,1608,275,3,7,0,0,3
Pri_ET_Study2_39,168,2,24,BL,3,1,2,4,BL,1667,1950,283,4,7,0,0,2
Pri_ET_Study2_39,169,1,44,TL,1,4,3,2,TR,275,425,150,1,7,0,0,4
Pri_ET_Study2_39,169,1,44,TL,1,4,3,2,TL,558,717,159,2,7,0,0,1
Pri_ET_Study2_39,169,1,44,TL,1,4,3,2,TL,1125,1308,183,3,7,0,0,1
Pri_ET_Study2_39,169,1,44,TL,1,4,3,2,TR,1366,1891,525,4,7,0,0,4
Pri_ET_Study2_39,170,4,9,TL,4,3,1,2,TL,33,841,808,1,7,0,0,4
Pri_ET_Study2_39,170,4,9,TL,4,3,1,2,TR,891,1433,542,2,7,0,0,3
Pri_ET_Study2_39,170,4,9,TL,4,3,1,2,BR,1591,1808,217,3,7,0,0,2
Pri_ET_Study2_39,171,3,30,BL,4,2,3,1,TL,67,342,275,1,7,0,0,4
Pri_ET_Study2_39,171,3,30,BL,4,2,3,1,BL,392,600,208,2,7,0,0,3
Pri_ET_Study2_39,171,3,30,BL,4,2,3,1,TL,642,892,250,3,7,0,0,4
Pri_ET_Study2_39,171,3,30,BL,4,2,3,1,BL,1158,1475,317,4,7,0,0,3
Pri_ET_Study2_39,171,3,30,BL,4,2,3,1,TR,1533,1725,192,5,7,0,0,2
Pri_ET_Study2_39,172,3,4,TL,3,2,4,1,TL,158,308,150,1,7,0,0,3
Pri_ET_Study2_39,172,3,4,TL,3,2,4,1,BL,350,750,400,2,7,0,0,4
Pri_ET_Study2_39,172,3,4,TL,3,2,4,1,TL,916,1891,975,3,7,0,0,3
Pri_ET_Study2_39,173,1,69,TR,4,1,2,3,TL,192,659,467,1,7,0,0,4
Pri_ET_Study2_39,173,1,69,TR,4,1,2,3,BR,834,1084,250,2,7,0,0,3
Pri_ET_Study2_39,173,1,69,TR,4,1,2,3,TL,1134,1284,150,3,7,0,0,4
Pri_ET_Study2_39,173,1,69,TR,4,1,2,3,BL,1359,1509,150,4,7,0,0,2
Pri_ET_Study2_39,173,1,69,TR,4,1,2,3,TL,1550,1734,184,5,7,0,0,4
Pri_ET_Study2_39,173,1,69,TR,4,1,2,3,BR,1800,2008,208,6,7,0,0,3
Pri_ET_Study2_39,174,3,19,BL,2,4,3,1,TR,125,366,241,1,7,0,0,4
Pri_ET_Study2_39,174,3,19,BL,2,4,3,1,BL,466,658,192,2,7,0,0,3
Pri_ET_Study2_39,174,3,19,BL,2,4,3,1,TR,883,1124,241,3,7,0,0,4
Pri_ET_Study2_39,174,3,19,BL,2,4,3,1,BL,1199,1358,159,4,7,0,0,3
Pri_ET_Study2_39,174,3,19,BL,2,4,3,1,TL,1591,1824,233,5,7,0,0,2
Pri_ET_Study2_39,175,1,51,BR,4,3,2,1,TL,217,575,358,1,7,0,0,4
Pri_ET_Study2_39,175,1,51,BR,4,3,2,1,TR,633,1042,409,2,7,0,0,3
Pri_ET_Study2_39,175,1,51,BR,4,3,2,1,TL,1692,1950,258,3,7,0,0,4
Pri_ET_Study2_39,176,1,73,TL,1,2,3,4,BR,0,325,325,1,7,0,0,4
Pri_ET_Study2_39,176,1,73,TL,1,2,3,4,BL,375,642,267,2,7,0,0,3
Pri_ET_Study2_39,176,1,73,TL,1,2,3,4,BR,700,883,183,3,7,0,0,4
Pri_ET_Study2_39,176,1,73,TL,1,2,3,4,TR,983,1208,225,4,7,0,0,2
Pri_ET_Study2_39,176,1,73,TL,1,2,3,4,BR,1283,1575,292,5,7,0,0,4
Pri_ET_Study2_39,176,1,73,TL,1,2,3,4,BL,1625,1842,217,6,7,0,0,3
Pri_ET_Study2_39,177,2,75,TR,3,2,1,4,TL,0,200,200,1,7,0,0,3
Pri_ET_Study2_39,177,2,75,TR,3,2,1,4,BR,275,733,458,2,7,0,0,4
Pri_ET_Study2_39,177,2,75,TR,3,2,1,4,TL,900,1125,225,3,7,0,0,3
Pri_ET_Study2_39,177,2,75,TR,3,2,1,4,BR,1558,1775,217,4,7,0,0,4
Pri_ET_Study2_39,177,2,75,TR,3,2,1,4,TL,1841,2008,167,5,7,0,0,3
Pri_ET_Study2_39,178,1,9,BL,2,4,1,3,TR,191,566,375,1,7,0,0,4
Pri_ET_Study2_39,178,1,9,BL,2,4,1,3,BR,758,1483,725,2,7,0,0,3
Pri_ET_Study2_39,178,1,9,BL,2,4,1,3,TL,1683,1833,150,3,7,0,0,2
Pri_ET_Study2_39,179,2,100,TL,2,3,1,4,TR,225,391,166,1,7,0,0,3
Pri_ET_Study2_39,179,2,100,TL,2,3,1,4,BR,433,1300,867,2,7,0,0,4
Pri_ET_Study2_39,179,2,100,TL,2,3,1,4,TR,1366,1566,200,3,7,0,0,3
Pri_ET_Study2_39,179,2,100,TL,2,3,1,4,TL,1625,1958,333,4,7,0,0,2
Pri_ET_Study2_39,180,4,1,TL,4,1,2,3,TL,0,342,342,1,7,0,0,4
Pri_ET_Study2_39,180,4,1,TL,4,1,2,3,BR,642,892,250,2,7,0,0,3
Pri_ET_Study2_39,180,4,1,TL,4,1,2,3,TL,1083,1400,317,3,7,0,0,4
Pri_ET_Study2_39,180,4,1,TL,4,1,2,3,BR,1750,2008,258,4,7,0,0,3
Pri_ET_Study2_39,181,3,27,BR,1,2,4,3,BL,249,666,417,1,7,0,0,4
Pri_ET_Study2_39,181,3,27,BR,1,2,4,3,BR,699,999,300,2,7,0,0,3
Pri_ET_Study2_39,181,3,27,BR,1,2,4,3,BL,1049,1458,409,3,7,0,0,4
Pri_ET_Study2_39,182,3,22,TL,3,1,2,4,TL,275,641,366,1,7,0,0,3
Pri_ET_Study2_39,182,3,22,TL,3,1,2,4,BR,841,1058,217,2,7,0,0,4
Pri_ET_Study2_39,182,3,22,TL,3,1,2,4,TL,1183,1441,258,3,7,0,0,3
Pri_ET_Study2_39,182,3,22,TL,3,1,2,4,TR,1683,1833,150,4,7,0,0,1
Pri_ET_Study2_39,183,3,23,TL,3,4,2,1,TL,183,333,150,1,7,0,0,3
Pri_ET_Study2_39,183,3,23,TL,3,4,2,1,TR,374,1391,1017,2,7,0,0,4
Pri_ET_Study2_39,183,3,23,TL,3,4,2,1,TL,1558,1791,233,3,7,0,0,3
Pri_ET_Study2_39,184,2,49,TR,3,2,1,4,BR,200,725,525,1,7,0,0,4
Pri_ET_Study2_39,184,2,49,TR,3,2,1,4,TL,875,2008,1133,2,7,0,0,3
Pri_ET_Study2_39,185,1,170,TL,1,4,2,3,TR,167,367,200,1,7,0,0,4
Pri_ET_Study2_39,185,1,170,TL,1,4,2,3,BR,542,1150,608,2,7,0,0,3
Pri_ET_Study2_39,185,1,170,TL,1,4,2,3,BL,1275,1459,184,3,7,0,0,2
Pri_ET_Study2_39,186,1,4,BL,2,3,1,4,BR,434,700,266,1,7,0,0,4
Pri_ET_Study2_39,186,1,4,BL,2,3,1,4,TL,1658,1867,209,2,7,0,0,2
Pri_ET_Study2_39,187,4,25,TL,4,1,2,3,TL,0,1033,1033,1,7,0,0,4
Pri_ET_Study2_39,187,4,25,TL,4,1,2,3,BR,1416,2008,592,2,7,0,0,3
Pri_ET_Study2_39,188,3,9,TR,4,3,1,2,TL,50,234,184,1,7,0,0,4
Pri_ET_Study2_39,188,3,9,TR,4,3,1,2,TR,409,1434,1025,2,7,0,0,3
Pri_ET_Study2_39,189,4,5,TR,1,4,3,2,TR,0,284,284,1,7,0,0,4
Pri_ET_Study2_39,189,4,5,TR,1,4,3,2,BL,342,742,400,2,7,0,0,3
Pri_ET_Study2_39,189,4,5,TR,1,4,3,2,TR,817,1642,825,3,7,0,0,4
Pri_ET_Study2_39,189,4,5,TR,1,4,3,2,BL,1717,1909,192,4,7,0,0,3
Pri_ET_Study2_39,190,2,18,BR,3,4,1,2,TR,116,1183,1067,1,7,0,0,4
Pri_ET_Study2_39,190,2,18,BR,3,4,1,2,TL,1366,1608,242,2,7,0,0,3
Pri_ET_Study2_39,191,2,13,TL,2,3,1,4,TR,0,166,166,1,7,0,0,3
Pri_ET_Study2_39,191,2,13,TL,2,3,1,4,BR,333,899,566,2,7,0,0,4
Pri_ET_Study2_39,191,2,13,TL,2,3,1,4,TL,1049,1249,200,3,7,0,0,2
Pri_ET_Study2_39,191,2,13,TL,2,3,1,4,TR,1483,1999,516,4,7,0,0,3
Pri_ET_Study2_39,192,2,20,TL,2,4,3,1,TR,0,749,749,1,7,0,0,4
Pri_ET_Study2_39,192,2,20,TL,2,4,3,1,BL,1024,1533,509,2,7,0,0,3
Pri_ET_Study2_39,192,2,20,TL,2,4,3,1,TL,1591,2008,417,3,7,0,0,2
Pri_ET_Study2_4,1,3,13,BR,1,2,4,3,TR,792,958,166,1,7,0,0,2
Pri_ET_Study2_4,1,3,13,BR,1,2,4,3,TL,1750,2008,258,2,7,0,0,1
Pri_ET_Study2_4,2,2,91,TL,2,1,3,4,TR,255,754,499,1,7,0,0,1
Pri_ET_Study2_4,2,2,91,TL,2,1,3,4,TR,1388,1813,425,2,7,0,0,1
Pri_ET_Study2_4,4,4,170,BR,3,1,2,4,TR,525,992,467,1,7,0,0,1
Pri_ET_Study2_4,4,4,170,BR,3,1,2,4,TL,1358,2008,650,2,7,0,0,3
Pri_ET_Study2_4,5,4,131,BR,3,2,1,4,TR,342,875,533,1,7,0,0,2
Pri_ET_Study2_4,5,4,131,BR,3,2,1,4,BR,925,1075,150,2,7,0,0,4
Pri_ET_Study2_4,5,4,131,BR,3,2,1,4,TL,1666,1941,275,3,7,0,0,3
Pri_ET_Study2_4,7,2,47,BL,1,4,2,3,BR,891,1066,175,1,7,0,0,3
Pri_ET_Study2_4,7,2,47,BL,1,4,2,3,TR,1325,1525,200,2,7,0,0,4
Pri_ET_Study2_4,7,2,47,BL,1,4,2,3,TL,1583,2008,425,3,7,0,0,1
Pri_ET_Study2_4,10,4,17,TR,1,4,2,3,TL,258,475,217,1,7,0,0,1
Pri_ET_Study2_4,10,4,17,TR,1,4,2,3,TR,525,942,417,2,7,0,0,4
Pri_ET_Study2_4,10,4,17,TR,1,4,2,3,BR,1050,1233,183,3,7,0,0,3
Pri_ET_Study2_4,10,4,17,TR,1,4,2,3,TL,1675,2008,333,4,7,0,0,1
Pri_ET_Study2_4,11,2,141,BR,4,1,3,2,TL,1795,2004,209,1,7,0,0,4
Pri_ET_Study2_4,12,1,29,BR,4,2,3,1,TR,387,979,592,1,7,0,0,2
Pri_ET_Study2_4,12,1,29,BR,4,2,3,1,BL,1784,1943,159,2,7,0,0,3
Pri_ET_Study2_4,13,4,5,TL,4,3,2,1,TL,350,500,150,1,7,0,0,4
Pri_ET_Study2_4,13,4,5,TL,4,3,2,1,TR,567,742,175,2,7,0,0,3
Pri_ET_Study2_4,13,4,5,TL,4,3,2,1,BL,1200,1492,292,3,7,0,0,2
Pri_ET_Study2_4,13,4,5,TL,4,3,2,1,TL,1558,1775,217,4,7,0,0,4
Pri_ET_Study2_4,13,4,5,TL,4,3,2,1,TR,1842,2008,166,5,7,0,0,3
Pri_ET_Study2_4,14,3,33,TL,3,1,2,4,TL,534,725,191,1,7,0,0,3
Pri_ET_Study2_4,14,3,33,TL,3,1,2,4,TR,775,1034,259,2,7,0,0,1
Pri_ET_Study2_4,14,3,33,TL,3,1,2,4,BR,1100,1267,167,3,7,0,0,4
Pri_ET_Study2_4,15,1,79,BR,4,3,2,1,TL,0,658,658,1,7,0,0,4
Pri_ET_Study2_4,15,1,79,BR,4,3,2,1,BL,800,1291,491,2,7,0,0,2
Pri_ET_Study2_4,15,1,79,BR,4,3,2,1,TR,1358,1900,542,3,7,0,0,3
Pri_ET_Study2_4,16,4,2,TL,4,2,1,3,TL,392,558,166,1,7,0,0,4
Pri_ET_Study2_4,16,4,2,TL,4,2,1,3,TR,825,983,158,2,7,0,0,2
Pri_ET_Study2_4,16,4,2,TL,4,2,1,3,BR,1025,1242,217,3,7,0,0,3
Pri_ET_Study2_4,16,4,2,TL,4,2,1,3,BL,1458,1700,242,4,7,0,0,1
Pri_ET_Study2_4,17,4,4,BL,1,3,4,2,BL,816,975,159,1,7,0,0,4
Pri_ET_Study2_4,17,4,4,BL,1,3,4,2,TR,1158,2008,850,2,7,0,0,3
Pri_ET_Study2_4,18,3,27,BR,4,1,2,3,TR,0,609,609,1,7,0,0,1
Pri_ET_Study2_4,18,3,27,BR,4,1,2,3,BR,775,959,184,2,7,0,0,3
Pri_ET_Study2_4,18,3,27,BR,4,1,2,3,TR,1100,1259,159,3,7,0,0,1
Pri_ET_Study2_4,18,3,27,BR,4,1,2,3,TL,1492,1659,167,4,7,0,0,4
Pri_ET_Study2_4,18,3,27,BR,4,1,2,3,BL,1717,1875,158,5,7,0,0,2
Pri_ET_Study2_4,19,4,42,TR,1,4,2,3,TL,391,816,425,1,7,0,0,1
Pri_ET_Study2_4,19,4,42,TR,1,4,2,3,TR,949,1124,175,2,7,0,0,4
Pri_ET_Study2_4,19,4,42,TR,1,4,2,3,BL,1691,1916,225,3,7,0,0,2
Pri_ET_Study2_4,20,3,71,BL,1,4,3,2,TL,300,1408,1108,1,7,0,0,1
Pri_ET_Study2_4,20,3,71,BL,1,4,3,2,TR,1808,2008,200,2,7,0,0,4
Pri_ET_Study2_4,21,2,22,BR,4,1,3,2,TR,691,2008,1317,1,7,0,0,1
Pri_ET_Study2_4,23,3,15,BL,2,1,3,4,TR,175,784,609,1,7,0,0,1
Pri_ET_Study2_4,23,3,15,BL,2,1,3,4,TL,1314,1464,150,2,7,0,0,2
Pri_ET_Study2_4,26,2,75,TL,2,4,1,3,TR,83,608,525,1,7,0,0,4
Pri_ET_Study2_4,26,2,75,TL,2,4,1,3,TL,1075,1855,780,2,7,0,0,2
Pri_ET_Study2_4,27,3,82,TL,3,4,2,1,TR,259,500,241,1,7,0,0,4
Pri_ET_Study2_4,27,3,82,TL,3,4,2,1,TL,1125,1825,700,2,7,0,0,3
Pri_ET_Study2_4,30,4,105,TL,4,1,2,3,TL,33,441,408,1,7,0,0,4
Pri_ET_Study2_4,30,4,105,TL,4,1,2,3,TR,550,766,216,2,7,0,0,1
Pri_ET_Study2_4,30,4,105,TL,4,1,2,3,BR,958,1158,200,3,7,0,0,3
Pri_ET_Study2_4,30,4,105,TL,4,1,2,3,TL,1650,1891,241,4,7,0,0,4
Pri_ET_Study2_4,31,1,154,BR,4,2,3,1,TR,388,1213,825,1,7,0,0,2
Pri_ET_Study2_4,31,1,154,BR,4,2,3,1,TL,1534,1984,450,2,7,0,0,4
Pri_ET_Study2_4,32,3,41,BR,4,2,1,3,TR,0,800,800,1,7,0,0,2
Pri_ET_Study2_4,32,3,41,BR,4,2,1,3,TL,1692,1875,183,2,7,0,0,4
Pri_ET_Study2_4,33,3,28,BR,2,1,4,3,TL,350,1142,792,1,7,0,0,2
Pri_ET_Study2_4,33,3,28,BR,2,1,4,3,BL,1242,1475,233,2,7,0,0,4
Pri_ET_Study2_4,33,3,28,BR,2,1,4,3,TR,1667,1833,166,3,7,0,0,1
Pri_ET_Study2_4,34,1,46,BL,3,2,1,4,TL,483,699,216,1,7,0,0,3
Pri_ET_Study2_4,34,1,46,BL,3,2,1,4,TR,758,1249,491,2,7,0,0,2
Pri_ET_Study2_4,35,4,98,BR,2,1,3,4,BR,458,608,150,1,7,0,0,4
Pri_ET_Study2_4,35,4,98,BR,2,1,3,4,TL,825,1025,200,2,7,0,0,2
Pri_ET_Study2_4,35,4,98,BR,2,1,3,4,TR,1567,1875,308,3,7,0,0,1
Pri_ET_Study2_4,36,2,33,TR,3,2,4,1,TL,375,1563,1188,1,7,0,0,3
Pri_ET_Study2_4,36,2,33,TR,3,2,4,1,TR,1605,2009,404,2,7,0,0,2
Pri_ET_Study2_4,37,4,18,TR,1,4,3,2,TL,225,384,159,1,7,0,0,1
Pri_ET_Study2_4,37,4,18,TR,1,4,3,2,TR,425,617,192,2,7,0,0,4
Pri_ET_Study2_4,37,4,18,TR,1,4,3,2,TL,1492,1942,450,3,7,0,0,1
Pri_ET_Study2_4,38,4,144,TR,3,4,1,2,TL,1108,1408,300,1,7,0,0,3
Pri_ET_Study2_4,39,3,15,BL,1,4,3,2,TR,500,1066,566,1,7,0,0,4
Pri_ET_Study2_4,39,3,15,BL,1,4,3,2,TL,1700,1925,225,2,7,0,0,1
Pri_ET_Study2_4,40,3,8,TR,1,3,2,4,TL,583,1025,442,1,7,0,0,1
Pri_ET_Study2_4,40,3,8,TR,1,3,2,4,TR,1741,2008,267,2,7,0,0,3
Pri_ET_Study2_4,41,3,39,BR,2,4,1,3,TL,266,441,175,1,7,0,0,2
Pri_ET_Study2_4,41,3,39,BR,2,4,1,3,TR,708,891,183,2,7,0,0,4
Pri_ET_Study2_4,41,3,39,BR,2,4,1,3,BL,1091,1241,150,3,7,0,0,1
Pri_ET_Study2_4,41,3,39,BR,2,4,1,3,TR,1675,1825,150,4,7,0,0,4
Pri_ET_Study2_4,42,4,30,BR,3,1,2,4,TR,566,733,167,1,7,0,0,1
Pri_ET_Study2_4,42,4,30,BR,3,1,2,4,BL,1041,1208,167,2,7,0,0,2
Pri_ET_Study2_4,42,4,30,BR,3,1,2,4,TL,1424,1941,517,3,7,0,0,3
Pri_ET_Study2_4,43,1,19,TL,1,4,2,3,TL,291,541,250,1,7,0,0,1
Pri_ET_Study2_4,43,1,19,TL,1,4,2,3,TR,1166,1700,534,2,7,0,0,4
Pri_ET_Study2_4,44,2,135,TL,2,1,4,3,TL,391,608,217,1,7,0,0,2
Pri_ET_Study2_4,45,3,3,BL,2,4,3,1,TL,392,684,292,1,7,0,0,2
Pri_ET_Study2_4,45,3,3,BL,2,4,3,1,TR,1017,1517,500,2,7,0,0,4
Pri_ET_Study2_4,46,1,110,BR,2,4,3,1,TL,292,525,233,1,7,0,0,2
Pri_ET_Study2_4,46,1,110,BR,2,4,3,1,TR,850,1017,167,2,7,0,0,4
Pri_ET_Study2_4,46,1,110,BR,2,4,3,1,BR,1234,1384,150,3,7,0,0,1
Pri_ET_Study2_4,46,1,110,BR,2,4,3,1,TL,1583,2008,425,4,7,0,0,2
Pri_ET_Study2_4,47,3,149,TR,4,3,1,2,TL,600,858,258,1,7,0,0,4
Pri_ET_Study2_4,48,2,46,TL,2,4,3,1,TL,558,949,391,1,7,0,0,2
Pri_ET_Study2_4,48,2,46,TL,2,4,3,1,TR,1724,1991,267,2,7,0,0,4
Pri_ET_Study2_4,49,4,120,BL,2,1,4,3,TL,633,816,183,1,7,0,0,2
Pri_ET_Study2_4,49,4,120,BL,2,1,4,3,BL,1316,1466,150,2,7,0,0,4
Pri_ET_Study2_4,50,4,179,BL,2,3,4,1,TL,392,1900,1508,1,7,0,0,2
Pri_ET_Study2_4,51,4,162,BL,1,2,4,3,TR,316,691,375,1,7,0,0,2
Pri_ET_Study2_4,51,4,162,BL,1,2,4,3,BL,1058,1241,183,2,7,0,0,4
Pri_ET_Study2_4,51,4,162,BL,1,2,4,3,TL,1291,2000,709,3,7,0,0,1
Pri_ET_Study2_4,52,3,18,TL,3,2,1,4,TL,300,492,192,1,7,0,0,3
Pri_ET_Study2_4,52,3,18,TL,3,2,1,4,TR,558,808,250,2,7,0,0,2
Pri_ET_Study2_4,52,3,18,TL,3,2,1,4,BR,941,1150,209,3,7,0,0,4
Pri_ET_Study2_4,52,3,18,TL,3,2,1,4,BL,1200,1433,233,4,7,0,0,1
Pri_ET_Study2_4,52,3,18,TL,3,2,1,4,TL,1658,1900,242,5,7,0,0,3
Pri_ET_Study2_4,53,3,33,BR,2,1,4,3,TL,333,1917,1584,1,7,0,0,2
Pri_ET_Study2_4,54,1,131,TR,4,1,3,2,TL,417,1758,1341,1,7,0,0,4
Pri_ET_Study2_4,55,4,19,BL,3,2,4,1,TL,175,350,175,1,7,0,0,3
Pri_ET_Study2_4,55,4,19,BL,3,2,4,1,BL,400,733,333,2,7,0,0,4
Pri_ET_Study2_4,55,4,19,BL,3,2,4,1,TL,908,1866,958,3,7,0,0,3
Pri_ET_Study2_4,56,1,56,BR,3,2,4,1,TL,333,683,350,1,7,0,0,3
Pri_ET_Study2_4,56,1,56,BR,3,2,4,1,TR,1116,2008,892,2,7,0,0,2
Pri_ET_Study2_4,57,1,89,BL,3,4,1,2,TL,317,492,175,1,7,0,0,3
Pri_ET_Study2_4,57,1,89,BL,3,4,1,2,TR,625,950,325,2,7,0,0,4
Pri_ET_Study2_4,57,1,89,BL,3,4,1,2,BL,1092,1300,208,3,7,0,0,1
Pri_ET_Study2_4,58,1,34,TL,1,3,2,4,BL,650,825,175,1,7,0,0,2
Pri_ET_Study2_4,58,1,34,TL,1,3,2,4,TR,1100,1275,175,2,7,0,0,3
Pri_ET_Study2_4,58,1,34,TL,1,3,2,4,TL,1425,2008,583,3,7,0,0,1
Pri_ET_Study2_4,59,2,29,BR,1,3,4,2,TR,484,725,241,1,7,0,0,3
Pri_ET_Study2_4,59,2,29,BR,1,3,4,2,BL,959,1159,200,2,7,0,0,4
Pri_ET_Study2_4,59,2,29,BR,1,3,4,2,TL,1259,1525,266,3,7,0,0,1
