device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,trial,trial_phase,pp_TS
1025814803,14187571104,"(0.4951091706752777, 0.5075898170471191)","(-7.16241455078125, 135.03395080566406, -5.559999942779541)",1,nan,0,"(-34.57524871826172, 1.180770754814148, 635.5775146484375)","(0.5777139067649841, 0.49734601378440857, 0.45192503929138184)",1,"(0.5116596817970276, 0.47840115427970886)","(1.46142578125, 143.58905029296875, -5.559999942779541)",1,nan,0,"(31.704402923583984, -2.8444390296936035, 629.31640625)","(0.4280298352241516, 0.5064569711685181, 0.4310546815395355)",1,2,2,14187.0983939
1025823146,14187579447,"(0.4951171278953552, 0.5075825452804565)","(-7.15826416015625, 135.03607177734375, -5.559999942779541)",1,nan,0,"(-34.59892654418945, 1.1692512035369873, 635.6288452148438)","(0.5777608156204224, 0.4973721206188202, 0.452096164226532)",1,"(0.5094009041786194, 0.4886215925216675)","(0.28448486328125, 140.59347534179688, -5.559999942779541)",1,nan,0,"(31.696443557739258, -2.835404634475708, 629.387939453125)","(0.42805609107017517, 0.506435751914978, 0.4312931299209595)",1,2,2,14187.0983939
1025831477,14187587778,"(0.49244746565818787, 0.5038036108016968)","(-8.54931640625, 136.1436767578125, -5.559999942779541)",1,3.6585235595703125,1,"(-34.54341506958008, 1.1875108480453491, 635.722412109375)","(0.5776246786117554, 0.4973314702510834, 0.4524080455303192)",1,"(0.505540132522583, 0.4830074906349182)","(-1.72723388671875, 142.23895263671875, -5.559999942779541)",1,3.485565185546875,1,"(31.78188705444336, -2.853224515914917, 629.5031127929688)","(0.4278753399848938, 0.506475031375885, 0.43167704343795776)",1,2,2,14187.0983939
1025839811,14187596111,"(0.49944859743118286, 0.5050104856491089)","(-4.90130615234375, 135.78994750976562, -5.559999942779541)",1,nan,0,"(-34.50109100341797, 1.1734353303909302, 635.7327880859375)","(0.5775282979011536, 0.4973631501197815, 0.45244261622428894)",1,"(0.506624698638916, 0.46702706813812256)","(-1.162109375, 146.92276000976562, -5.559999942779541)",1,nan,0,"(31.81646156311035, -2.8681232929229736, 629.5523071289062)","(0.42780253291130066, 0.5065082907676697, 0.43184101581573486)",1,2,2,14187.0983939
1025848144,14187604444,"(0.49906331300735474, 0.5051239728927612)","(-5.10205078125, 135.75668334960938, -5.559999942779541)",1,nan,0,"(-34.51974105834961, 1.166702151298523, 635.8112182617188)","(0.5775606036186218, 0.4973785877227783, 0.4527040719985962)",1,"(0.5065234899520874, 0.46695253252983093)","(-1.21484375, 146.94461059570312, -5.559999942779541)",1,nan,0,"(31.80491828918457, -2.856879472732544, 629.6926879882812)","(0.4278448224067688, 0.5064813494682312, 0.43230897188186646)",1,2,2,14187.0983939
1025856475,14187612775,"(0.4995482563972473, 0.5058974623680115)","(-4.849365234375, 135.52996826171875, -5.559999942779541)",1,3.6614532470703125,1,"(-34.47010040283203, 1.1845026016235352, 635.9244384765625)","(0.577435314655304, 0.49733906984329224, 0.4530814588069916)",1,"(0.5173641443252563, 0.47971487045288086)","(4.433807373046875, 143.20401000976562, -5.559999942779541)",1,3.5046539306640625,1,"(31.88026237487793, -2.907972812652588, 629.8504028320312)","(0.4276919960975647, 0.5065956115722656, 0.4328346848487854)",1,2,2,14187.0983939
1025864809,14187621109,"(0.49415770173072815, 0.5007348656654358)","(-7.658172607421875, 137.04310607910156, -5.559999942779541)",1,nan,0,"(-34.412925720214844, 1.1786998510360718, 635.9445190429688)","(0.5773044228553772, 0.4973521828651428, 0.45314839482307434)",1,"(0.5099344253540039, 0.4532606601715088)","(0.562469482421875, 150.95765686035156, -5.559999942779541)",1,nan,0,"(31.934642791748047, -2.8852157592773438, 629.9117431640625)","(0.4275757074356079, 0.5065433382987976, 0.4330391585826874)",1,2,2,14187.0983939
1025873140,14187629440,"(0.4941088557243347, 0.5007516145706177)","(-7.683624267578125, 137.0382080078125, -5.559999942779541)",1,nan,0,"(-34.44020080566406, 1.1707791090011597, 636.0159301757812)","(0.5773569941520691, 0.49737027287483215, 0.45338642597198486)",1,"(0.5098423957824707, 0.45324498414993286)","(0.5145263671875, 150.96224975585938, -5.559999942779541)",1,nan,0,"(31.914323806762695, -2.858405351638794, 630.0516357421875)","(0.42763784527778625, 0.5064811110496521, 0.43350544571876526)",1,2,2,14187.0983939
1025881463,14187637762,"(0.4950929284095764, 0.4904443025588989)","(-7.170867919921875, 140.0592498779297, -5.559999942779541)",1,3.6265411376953125,1,"(-34.39326095581055, 1.200737476348877, 636.1128540039062)","(0.5772398114204407, 0.49730339646339417, 0.45370951294898987)",1,"(0.5072346925735474, 0.48125773668289185)","(-0.844268798828125, 142.75180053710938, -5.559999942779541)",1,3.4818115234375,1,"(31.96709442138672, -2.872419834136963, 630.1648559570312)","(0.4275312125682831, 0.5065117478370667, 0.43388286232948303)",1,2,2,14187.0983939
1025889795,14187646094,"(0.4941025972366333, 0.498580664396286)","(-7.6868896484375, 137.67449951171875, -5.559999942779541)",1,nan,0,"(-34.36402130126953, 1.1997390985488892, 636.1080322265625)","(0.577174723148346, 0.49730563163757324, 0.4536934494972229)",1,"(0.5078223943710327, 0.4837862253189087)","(-0.53802490234375, 142.01071166992188, -5.559999942779541)",1,nan,0,"(32.00591278076172, -2.8700640201568604, 630.1407470703125)","(0.42744043469429016, 0.506506621837616, 0.4338024854660034)",1,2,2,14187.0983939
1025898129,14187654428,"(0.49512994289398193, 0.5042039155960083)","(-7.151580810546875, 136.02633666992188, -5.559999942779541)",1,nan,0,"(-34.41994094848633, 1.1953247785568237, 636.1558227539062)","(0.5772944688796997, 0.49731573462486267, 0.45385274291038513)",1,"(0.5072594285011292, 0.4705939292907715)","(-0.83135986328125, 145.87733459472656, -5.559999942779541)",1,nan,0,"(31.957263946533203, -2.846137762069702, 630.1427612304688)","(0.4275509715080261, 0.5064523816108704, 0.43380919098854065)",1,2,2,14187.0983939
1025906463,14187662762,"(0.49702295660972595, 0.5079157948493958)","(-6.16522216796875, 134.9384002685547, -5.559999942779541)",1,3.6308441162109375,1,"(-34.375858306884766, 1.229699969291687, 636.2293090820312)","(0.5771865844726562, 0.4972388744354248, 0.4540976881980896)",1,"(0.5074630975723267, 0.4683094620704651)","(-0.725250244140625, 146.54690551757812, -5.559999942779541)",1,3.4188690185546875,1,"(32.00802993774414, -2.8366637229919434, 630.1068725585938)","(0.42743173241615295, 0.5064312815666199, 0.43368956446647644)",1,2,2,14187.0983939
1025914794,14187671093,"(0.49421074986457825, 0.4961676597595215)","(-7.63055419921875, 138.38174438476562, -5.559999942779541)",1,nan,0,"(-34.36040496826172, 1.22921884059906, 636.19677734375)","(0.5771558284759521, 0.4972397983074188, 0.45398926734924316)",1,"(0.506467878818512, 0.4800475239753723)","(-1.243804931640625, 143.10650634765625, -5.559999942779541)",1,nan,0,"(31.996904373168945, -2.843392848968506, 629.9404907226562)","(0.42743781208992004, 0.5064482092857361, 0.4331349730491638)",1,2,2,14187.0983939
1025923135,14187679434,"(0.49041780829429626, 0.49647754430770874)","(-9.606903076171875, 138.29092407226562, -5.559999942779541)",1,nan,0,"(-34.41392135620117, 1.2300281524658203, 636.20166015625)","(0.5772753953933716, 0.49723801016807556, 0.45400553941726685)",1,"(0.5070828199386597, 0.4772479236125946)","(-0.92340087890625, 143.92706298828125, -5.559999942779541)",1,nan,0,"(31.932992935180664, -2.8306751251220703, 629.8189697265625)","(0.4275687634944916, 0.5064206123352051, 0.43272989988327026)",1,2,2,14187.0983939
1025931468,14187687766,"(0.49138280749320984, 0.49424856901168823)","(-9.10406494140625, 138.94422912597656, -5.559999942779541)",1,3.6051483154296875,1,"(-34.38505172729492, 1.2584086656570435, 636.2230834960938)","(0.5772079825401306, 0.49717438220977783, 0.45407694578170776)",1,"(0.5026364326477051, 0.4831257462501526)","(-3.240234375, 142.2042999267578, -5.559999942779541)",1,3.442657470703125,1,"(31.972383499145508, -2.8002805709838867, 629.6903686523438)","(0.4274646043777466, 0.506352961063385, 0.43230122327804565)",1,2,2,14187.0983939
1025939801,14187696099,"(0.4992220401763916, 0.4959716200828552)","(-5.01934814453125, 138.439208984375, -5.559999942779541)",1,nan,0,"(-34.36433792114258, 1.2611955404281616, 636.1310424804688)","(0.5771726369857788, 0.497167706489563, 0.45377013087272644)",1,"(0.501624345779419, 0.485068142414093)","(-3.767608642578125, 141.63497924804688, -5.559999942779541)",1,nan,0,"(31.94556999206543, -2.8152472972869873, 629.4526977539062)","(0.42749807238578796, 0.506389319896698, 0.43150898814201355)",1,2,2,14187.0983939
1025948135,14187704433,"(0.4990817606449127, 0.49410542845726013)","(-5.092437744140625, 138.98617553710938, -5.559999942779541)",1,nan,0,"(-34.4210205078125, 1.26985764503479, 636.0814819335938)","(0.5773059725761414, 0.4971480369567871, 0.45360493659973145)",1,"(0.5005475282669067, 0.48999351263046265)","(-4.32867431640625, 140.19137573242188, -5.559999942779541)",1,nan,0,"(31.890779495239258, -2.7839179039001465, 629.2843017578125)","(0.4276030659675598, 0.5063199400901794, 0.4309476613998413)",1,2,2,14187.0983939
1025956467,14187712765,"(0.497559130191803, 0.4926017224788666)","(-5.885833740234375, 139.42691040039062, -5.559999942779541)",1,3.609832763671875,1,"(-34.37263488769531, 1.3018392324447632, 636.0528564453125)","(0.5772007703781128, 0.4970760643482208, 0.45350950956344604)",1,"(0.505158543586731, 0.4896860718727112)","(-1.926055908203125, 140.28147888183594, -5.559999942779541)",1,3.353973388671875,1,"(31.909719467163086, -2.7638773918151855, 629.136474609375)","(0.427543044090271, 0.5062758922576904, 0.43045490980148315)",1,2,2,14187.0983939
1025964790,14187721088,"(0.49173474311828613, 0.4959259629249573)","(-8.920684814453125, 138.4525909423828, -5.559999942779541)",1,nan,0,"(-34.354061126708984, 1.3241338729858398, 635.9223022460938)","(0.5771749019622803, 0.49702540040016174, 0.4530743360519409)",1,"(0.5050421357154846, 0.49125027656555176)","(-1.986724853515625, 139.82301330566406, -5.559999942779541)",1,nan,0,"(31.901042938232422, -2.7551703453063965, 628.9078979492188)","(0.4275364279747009, 0.5062584280967712, 0.42969298362731934)",1,2,2,14187.0983939
1025973133,14187729430,"(0.49171534180641174, 0.4958491027355194)","(-8.930816650390625, 138.47511291503906, -5.559999942779541)",1,nan,0,"(-34.41263198852539, 1.3356785774230957, 635.8453369140625)","(0.5773158073425293, 0.4969990849494934, 0.45281779766082764)",1,"(0.5037825107574463, 0.4910775423049927)","(-2.64306640625, 139.87364196777344, -5.559999942779541)",1,nan,0,"(31.86078453063965, -2.7081422805786133, 628.7800903320312)","(0.42761313915252686, 0.5061528086662292, 0.42926695942878723)",1,2,2,14187.0983939
1025981466,14187737763,"(0.49429062008857727, 0.5061067938804626)","(-7.58892822265625, 135.46861267089844, -5.559999942779541)",1,3.6242218017578125,1,"(-34.347511291503906, 1.3734670877456665, 635.7896118164062)","(0.5771762728691101, 0.4969139099121094, 0.45263203978538513)",1,"(0.5032038688659668, 0.48583388328552246)","(-2.944580078125, 141.41055297851562, -5.559999942779541)",1,3.28594970703125,1,"(31.89599609375, -2.7033462524414062, 628.7110595703125)","(0.42752519249916077, 0.5061426162719727, 0.42903685569763184)",1,2,2,14187.0983939
1025989797,14187746094,"(0.5025246143341064, 0.5043516159057617)","(-3.298492431640625, 135.98304748535156, -5.559999942779541)",1,nan,0,"(-34.32762908935547, 1.3984942436218262, 635.6377563476562)","(0.5771500468254089, 0.4968569278717041, 0.4521258473396301)",1,"(0.5014793872833252, 0.48359930515289307)","(-3.8431396484375, 142.06549072265625, -5.559999942779541)",1,nan,0,"(31.894920349121094, -2.688094139099121, 628.574462890625)","(0.42751190066337585, 0.5061092972755432, 0.4285815358161926)",1,2,2,14187.0983939
1025998130,14187754427,"(0.5011728405952454, 0.5020555257797241)","(-4.00286865234375, 136.65603637695312, -5.559999942779541)",1,nan,0,"(-34.34852600097656, 1.4071747064590454, 635.5401000976562)","(0.5772088766098022, 0.49683693051338196, 0.4518003463745117)",1,"(0.504147469997406, 0.47608935832977295)","(-2.452880859375, 144.26663208007812, -5.559999942779541)",1,nan,0,"(31.878711700439453, -2.6560211181640625, 628.5479125976562)","(0.4275456666946411, 0.506036639213562, 0.42849305272102356)",1,2,2,14187.0983939
1026006463,14187762760,"(0.5025309324264526, 0.4974849820137024)","(-3.295196533203125, 137.99563598632812, -5.559999942779541)",1,3.580596923828125,1,"(-34.29158401489258, 1.4665874242782593, 635.4649658203125)","(0.5770899653434753, 0.49670299887657166, 0.4515498876571655)",1,"(0.5042469501495361, 0.4728696346282959)","(-2.40106201171875, 145.2103271484375, -5.559999942779541)",1,3.4581756591796875,1,"(31.933927536010742, -2.6188971996307373, 628.5739135742188)","(0.4274231791496277, 0.505952000617981, 0.428579717874527)",1,2,2,14187.0983939
1026014797,14187771094,"(0.4936709403991699, 0.47495245933532715)","(-7.91180419921875, 144.599853515625, -5.559999942779541)",1,nan,0,"(-34.24186325073242, 1.5030726194381714, 635.3090209960938)","(0.5769971013069153, 0.49662014842033386, 0.45103007555007935)",1,"(0.5079745650291443, 0.47032618522644043)","(-0.458740234375, 145.955810546875, -5.559999942779541)",1,nan,0,"(31.93470573425293, -2.5867061614990234, 628.5443115234375)","(0.4274179935455322, 0.5058791041374207, 0.4284810423851013)",1,2,2,14187.0983939
1026023130,14187779426,"(0.49428632855415344, 0.4749240279197693)","(-7.591156005859375, 144.60818481445312, -5.559999942779541)",1,nan,0,"(-34.26417922973633, 1.5289711952209473, 635.2217407226562)","(0.5770578384399414, 0.4965614378452301, 0.45073914527893066)",1,"(0.5092952251434326, 0.47593438625335693)","(0.229400634765625, 144.3120574951172, -5.559999942779541)",1,nan,0,"(31.911653518676758, -2.535277843475342, 628.614990234375)","(0.427478551864624, 0.5057616233825684, 0.42871662974357605)",1,2,2,14187.0983939
1026031460,14187787756,"(0.4936896860599518, 0.4765468239784241)","(-7.90203857421875, 144.13255310058594, -5.559999942779541)",1,3.5550994873046875,1,"(-34.20674133300781, 1.5934743881225586, 635.1710205078125)","(0.576934814453125, 0.4964160919189453, 0.45057007670402527)",1,"(0.5100851058959961, 0.4822866916656494)","(0.6409912109375, 142.45021057128906, -5.559999942779541)",1,3.3971710205078125,1,"(31.959192276000977, -2.468120813369751, 628.7380981445312)","(0.42738473415374756, 0.5056079030036926, 0.4291270077228546)",1,2,2,14187.0983939
1026039794,14187796090,"(0.4950941801071167, 0.4984695613384247)","(-7.17022705078125, 137.70706176757812, -5.559999942779541)",1,nan,0,"(-34.16572952270508, 1.6336140632629395, 635.0465698242188)","(0.5768576264381409, 0.4963251054286957, 0.45015522837638855)",1,"(0.5107336044311523, 0.4714740514755249)","(0.9788818359375, 145.61936950683594, -5.559999942779541)",1,nan,0,"(31.99394416809082, -2.4734530448913574, 628.7882690429688)","(0.42731156945228577, 0.5056195259094238, 0.429294228553772)",1,2,2,14187.0983939
1026048126,14187804422,"(0.49815380573272705, 0.496905654668808)","(-5.575958251953125, 138.16543579101562, -5.559999942779541)",1,nan,0,"(-34.20064163208008, 1.6830884218215942, 634.9971313476562)","(0.5769422054290771, 0.49621349573135376, 0.449990451335907)",1,"(0.5077248811721802, 0.4875735938549042)","(-0.588836669921875, 140.900634765625, -5.559999942779541)",1,nan,0,"(31.980642318725586, -2.4150290489196777, 628.9256591796875)","(0.42735767364501953, 0.5054855942726135, 0.4297522008419037)",1,2,2,14187.0983939
1026056458,14187812754,"(0.49466216564178467, 0.4933578073978424)","(-7.39532470703125, 139.20530700683594, -5.559999942779541)",1,3.507171630859375,1,"(-34.14603042602539, 1.7499037981033325, 634.9818115234375)","(0.5768211483955383, 0.49606308341026306, 0.4499393701553345)",1,"(0.5045629739761353, 0.48810675740242004)","(-2.23638916015625, 140.74436950683594, -5.559999942779541)",1,3.385894775390625,1,"(32.00741958618164, -2.332641839981079, 629.075439453125)","(0.4273141622543335, 0.5052971839904785, 0.43025147914886475)",1,2,2,14187.0983939
1026064791,14187821086,"(0.4989188015460968, 0.49607378244400024)","(-5.1773681640625, 138.4092559814453, -5.559999942779541)",1,nan,0,"(-34.114559173583984, 1.7968236207962036, 634.8822021484375)","(0.5767624378204346, 0.4959568977355957, 0.44960734248161316)",1,"(0.5022945404052734, 0.48672905564308167)","(-3.41839599609375, 141.14817810058594, -5.559999942779541)",1,nan,0,"(32.01199722290039, -2.3554558753967285, 629.1350708007812)","(0.42731064558029175, 0.5053485035896301, 0.4304502308368683)",1,2,2,14187.0983939
1026073112,14187829407,"(0.49943917989730835, 0.49041417241096497)","(-4.906219482421875, 140.0680694580078, -5.559999942779541)",1,nan,0,"(-34.15876007080078, 1.8620998859405518, 634.8540649414062)","(0.5768652558326721, 0.4958098232746124, 0.4495135545730591)",1,"(0.5037940740585327, 0.48762810230255127)","(-2.63702392578125, 140.88465881347656, -5.559999942779541)",1,nan,0,"(31.977642059326172, -2.296708822250366, 629.2665405273438)","(0.4274038076400757, 0.5052140355110168, 0.43088847398757935)",1,2,2,14187.0983939
1026081455,14187837750,"(0.500153660774231, 0.49768808484077454)","(-4.533905029296875, 137.9361114501953, -5.559999942779541)",1,3.553985595703125,1,"(-34.13157653808594, 1.9184596538543701, 634.8591918945312)","(0.5768035054206848, 0.49568304419517517, 0.44953063130378723)",1,"(0.5050894021987915, 0.4653586149215698)","(-1.96209716796875, 147.4117889404297, -5.559999942779541)",1,3.3560333251953125,1,"(32.00080108642578, -2.250394344329834, 629.40576171875)","(0.42736732959747314, 0.5051077604293823, 0.43135252594947815)",1,2,2,14187.0983939
1026089779,14187846074,"(0.501699686050415, 0.493213027715683)","(-3.72833251953125, 139.24774169921875, -5.559999942779541)",1,nan,0,"(-34.11107635498047, 1.9732760190963745, 634.7788696289062)","(0.576767086982727, 0.49555912613868713, 0.4492628872394562)",1,"(0.5049692392349243, 0.494099497795105)","(-2.024688720703125, 138.9879150390625, -5.559999942779541)",1,nan,0,"(31.98045539855957, -2.2309226989746094, 629.4580688476562)","(0.427419513463974, 0.5050631165504456, 0.43152689933776855)",1,2,2,14187.0983939
